@RELATION census_income

@ATTRIBUTE age				NUMERIC
@ATTRIBUTE workclass		{Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@ATTRIBUTE fnlwgt			NUMERIC
@ATTRIBUTE education		{Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@ATTRIBUTE education-num	NUMERIC
@ATTRIBUTE marital-status	{Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@ATTRIBUTE occupation		{Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@ATTRIBUTE relationship		{Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@ATTRIBUTE race				{White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@ATTRIBUTE sex				{Female, Male}
@ATTRIBUTE capital-gain		NUMERIC
@ATTRIBUTE capital-loss		NUMERIC
@ATTRIBUTE hours-per-week	NUMERIC
@ATTRIBUTE native-country	{United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@ATTRIBUTE class {>50K, <=50K}

@DATA
48, Private, 249935, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 44, United-States, <=50K
51, Private, 206775, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 50, United-States, <=50K
22, Private, 230704, Assoc-acdm, 12, Never-married, Handlers-cleaners, Own-child, Black, Male, 0, 0, 20, Jamaica, <=50K
34, Private, 242361, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 50, United-States, <=50K
22, Private, 134746, 10th, 6, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, <=50K
34, Self-emp-inc, 198613, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 2002, 40, United-States, <=50K
56, Private, 174040, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 165953, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1902, 40, United-States, <=50K
36, Private, 273604, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
18, Private, 192409, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K
26, Self-emp-not-inc, 102476, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 50, United-States, <=50K
48, Private, 234504, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
35, Self-emp-not-inc, 468713, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 84560, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 148995, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
21, Private, 34816, Assoc-voc, 11, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 12, United-States, <=50K
28, Private, 211184, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
53, Private, 33304, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
65, Federal-gov, 179985, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
26, Private, 219815, Some-college, 10, Married-spouse-absent, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
50, Private, 134766, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1902, 50, United-States, >50K
26, Private, 106548, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K
70, Private, 89787, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 20, United-States, <=50K
55, Private, 164857, Some-college, 10, Divorced, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K
27, Federal-gov, 257124, Bachelors, 13, Never-married, Transport-moving, Other-relative, White, Male, 0, 0, 35, United-States, <=50K
31, Private, 227446, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, Cuba, >50K
43, Private, 125461, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 1902, 55, United-States, >50K
24, Private, 189749, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 176321, 7th-8th, 4, Never-married, Other-service, Unmarried, White, Female, 0, 0, 40, Mexico, <=50K
26, Private, 284250, HS-grad, 9, Never-married, Craft-repair, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
23, Private, 101885, 10th, 6, Never-married, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
41, Self-emp-not-inc, 134130, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K
52, Private, 260938, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Self-emp-not-inc, 238184, HS-grad, 9, Married-civ-spouse, Farming-fishing, Wife, White, Female, 0, 0, 40, United-States, <=50K
59, Self-emp-not-inc, 148626, 10th, 6, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
56, Self-emp-not-inc, 48102, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 1977, 50, United-States, >50K
58, Private, 234213, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 14344, 0, 48, United-States, >50K
65, Private, 113323, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
24, Local-gov, 34246, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
51, Private, 175070, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 5178, 0, 45, United-States, >50K
31, Private, 279680, Some-college, 10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 45, United-States, <=50K
84, Private, 188328, HS-grad, 9, Widowed, Prof-specialty, Not-in-family, White, Female, 0, 0, 16, United-States, <=50K
51, Private, 96609, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
24, Local-gov, 84257, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
30, Private, 275632, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 45, United-States, <=50K
22, Private, 385540, 10th, 6, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 40, Mexico, <=50K
30, Private, 196342, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, Ireland, <=50K
47, Private, 97176, Some-college, 10, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
19, Private, 197714, HS-grad, 9, Never-married, Sales, Own-child, White, Female, 0, 0, 35, United-States, <=50K
43, Self-emp-not-inc, 147099, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 36, United-States, <=50K
30, Private, 186346, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
46, Private, 73434, Masters, 14, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
49, Local-gov, 275074, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, <=50K
37, Private, 209214, 5th-6th, 3, Never-married, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, Mexico, <=50K
42, Private, 210525, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
57, Private, 372020, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 5013, 0, 50, United-States, <=50K
46, Private, 176684, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 210474, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
26, Private, 293690, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 58, United-States, >50K
64, Private, 149775, Masters, 14, Never-married, Prof-specialty, Other-relative, White, Female, 0, 0, 8, United-States, <=50K
20, Private, 323009, HS-grad, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, Germany, <=50K
31, Private, 126950, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 172538, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 1977, 40, United-States, >50K
44, Private, 115411, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
42, Self-emp-not-inc, 101709, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 2885, 0, 40, United-States, <=50K
23, Private, 265356, Bachelors, 13, Never-married, Exec-managerial, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
31, Local-gov, 192565, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 90, United-States, >50K
35, Self-emp-not-inc, 348771, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 36, United-States, <=50K
30, Self-emp-not-inc, 148959, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
35, Private, 126569, HS-grad, 9, Divorced, Craft-repair, Own-child, White, Male, 0, 0, 20, United-States, <=50K
40, Private, 105936, HS-grad, 9, Married-spouse-absent, Adm-clerical, Own-child, White, Female, 0, 0, 38, United-States, <=50K
18, Private, 188076, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K
